Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements
Tediore,Shotgun,44,Grip,TED_SG.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Tediore,Shotgun,45,Grip,TED_SG.part_grip_01,,+Damage,,
Tediore,Shotgun,46,Grip,TED_SG.part_grip_02,,+DPS with no visual stat change,,
Tediore,Shotgun,47,Grip,TED_SG.part_grip_03,,+Ammo,,
Tediore,Shotgun,48,Underbarrel,TED_SG.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Tediore,Shotgun,49,Underbarrel,TED_SG.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Tediore,Shotgun,50,Underbarrel,TED_SG.part_underbarrel_03_deployable_shield,,Alt Fire - Deployable Barrier,Deploys a Shield that blocks incoming Projectiles,
Tediore,Shotgun,51,Underbarrel,TED_SG.part_underbarrel_02_stickymine,,Alt Fire - Proximity Mines,,
Tediore,Shotgun,52,Foregrip,TED_SG.part_foregrip_01,,+Damage,,
Tediore,Shotgun,53,Foregrip,TED_SG.part_foregrip_03,,+Accuracy,,
Tediore,Shotgun,54,Foregrip,TED_SG.part_foregrip_02,,+DPS with no visual stat change,,
Tediore,Shotgun,55,Underbarrel,TED_SG.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Tediore,Shotgun,56,Underbarrel,TED_SG.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Tediore,Shotgun,57,Underbarrel,TED_SG.part_underbarrel_01_autoturret,,Alt Fire - Digital Backup,Deploys a Tediore Assault Rifle with legs that fires at enemies,
Tediore,Shotgun,58,Manufacturer Part,TED_SG.part_secondary_ammo_sm,,Daedalus SMG Ammo,,
Tediore,Shotgun,59,Manufacturer Part,TED_SG.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Tediore,Shotgun,60,Manufacturer Part,TED_SG.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Tediore,Shotgun,61,Manufacturer Part,TED_SG.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Tediore,Shotgun,62,Barrel Accessory,TED_SG.part_barrel_01_a,,+Damage,,
Tediore,Shotgun,63,Barrel Accessory,TED_SG.part_barrel_01_b,,+Ammo,,
Tediore,Shotgun,64,Barrel Accessory,TED_SG.part_barrel_01_c,,+Ammo,,
Tediore,Shotgun,65,Barrel Accessory,TED_SG.part_barrel_01_d,,+Accuracy,,
Tediore,Shotgun,66,Barrel Accessory,TED_SG.part_barrel_02_a,,+Damage,,
Tediore,Shotgun,67,Barrel Accessory,TED_SG.part_barrel_02_b,,+Accuracy,,
Tediore,Shotgun,68,Barrel Accessory,TED_SG.part_barrel_02_c,,+Fire Rate,,
Tediore,Shotgun,69,Barrel Accessory,TED_SG.part_barrel_02_d,,+Fire Rate,,
Tediore,Shotgun,70,Manufacturer Part,TED_SG.part_barrel_licensed_jak,,Jakobs Ricochet,,
Tediore,Shotgun,71,Manufacturer Part,TED_SG.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Tediore,Shotgun,72,Manufacturer Part,TED_SG.part_barrel_licensed_multi,,No Stat Changes,,
Tediore,Shotgun,73,Grip,TED_SG.part_grip_05a_ted_legs_mirv,,"Tediore reload modifier: Legs, no stat changes",,
Tediore,Shotgun,74,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator_multi,,No Stat Changes,,
Tediore,Shotgun,75,Barrel,TED_SG.part_barrel_01_anarchy,,"Anarchy, 335 x 12 Damage, 61% Acc, 1.6/s FR, 2 Shot",,
Tediore,Shotgun,77,Barrel,TED_SG.part_barrel_01_commbd,,"Forsaken Chaos, 480 x 8 Damage, 61% Acc, 1.3/s FR, 2 Shot",,
Tediore,Shotgun,79,Underbarrel,TED_SG.part_underbarrel_01_heavyturret,,Husky Auto Turret,Legendary Perk,
Torgue,Assault Rifle,3,Body Accessory,TOR_AR.part_body_a,,-Reload Speed,,
Torgue,Assault Rifle,4,Body Accessory,TOR_AR.part_body_b,,+Damage,,
Torgue,Assault Rifle,5,Body Accessory,TOR_AR.part_body_c,,+Accuracy,,
Torgue,Assault Rifle,6,Body Accessory,TOR_AR.part_body_d,,No Stat Changes,,
Torgue,Assault Rifle,7,Barrel,TOR_AR.part_barrel_01,,"Handle, 1160 Damage, 75% Acc, 3.5/s FR",,
Torgue,Assault Rifle,8,Barrel,TOR_AR.part_barrel_02,,"Truncheon, 1517 Damage, 76% Acc, 2.5/s FR",,
Torgue,Assault Rifle,9,Manufacturer Part,TOR_AR.part_shield_default,,Hyperion Shield,,
Torgue,Assault Rifle,10,Manufacturer Part,TOR_AR.part_shield_ricochet,,Hyperion Ricochet Shield,,
Torgue,Assault Rifle,11,Manufacturer Part,TOR_AR.part_shield_ammo,,Hyperion Absorb Shield,,
Torgue,Assault Rifle,12,Manufacturer Part,TOR_AR.part_shield_amp,,Hyperion Amp Shield,,
Torgue,Assault Rifle,13,Magazine,TOR_AR.part_mag_01,,"2.0s Reload, 14 Shots",,
Torgue,Assault Rifle,14,Magazine,TOR_AR.part_mag_02,,"2.8s Reload, 20 Shots",,
Torgue,Assault Rifle,15,Magazine,TOR_AR.part_mag_04_cov,,"4.0s Reload, 25 Chots, CoV Mag",,
Torgue,Assault Rifle,16,Magazine,TOR_AR.part_mag_05_borg,,"2.4s Reload, 24 Shots, Ripper Mag",,
Torgue,Assault Rifle,17,Stat Modifier,TOR_AR.part_mag_ted_thrown_01,,2.0s Reload,,
Torgue,Assault Rifle,18,Stat Modifier,TOR_AR.part_mag_ted_thrown_02,,2.0s Reload,,
Torgue,Assault Rifle,19,Stat Modifier,TOR_AR.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Torgue,Assault Rifle,20,Stat Modifier,TOR_AR.part_mag_ted_thrown_05_bor,,3.0s Reload,,
Torgue,Assault Rifle,21,Scope,TOR_AR.part_scope_ironsight,,ADS,,
Torgue,Assault Rifle,22,Scope,TOR_AR.part_scope_01_lens_01,,ADS,Mag/Ammo Counter,
Torgue,Assault Rifle,23,Scope,TOR_AR.part_scope_01_lens_02,,ADS +Zoom,,
Torgue,Assault Rifle,24,Scope,TOR_AR.part_scope_02_lens_01,,ADS ++Zoom,,
Torgue,Assault Rifle,25,Scope,TOR_AR.part_scope_02_lens_02,,ADS ++Zoom,,
Torgue,Assault Rifle,26,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_a,,+Damage,HUD Elements,
Torgue,Assault Rifle,27,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_b,,-Reload Speed,,
Torgue,Assault Rifle,28,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_a,,No Stat Changes,Mag/Ammo Counter,
Torgue,Assault Rifle,29,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_b,,+Blast Radius,Compass,
Torgue,Assault Rifle,30,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_a,,+Damage,HUD Elements,
Torgue,Assault Rifle,31,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_b,,-Reload Speed,Compass,
Torgue,Assault Rifle,32,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_a,,No Stat Changes,"Mag Counter, Shield, Health",
Torgue,Assault Rifle,33,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_b,,+Blast Radius,Ammo Counter,
Torgue,Assault Rifle,34,Grip,TOR_AR.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Torgue,Assault Rifle,35,Grip,TOR_AR.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Torgue,Assault Rifle,36,Grip,TOR_AR.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Torgue,Assault Rifle,37,Grip,TOR_AR.part_grip_01,,+Damage,,
Torgue,Assault Rifle,38,Grip,TOR_AR.part_grip_02,,+Fire Rate,,
Torgue,Assault Rifle,39,Grip,TOR_AR.part_grip_03,,-Reload Speed,,
Torgue,Assault Rifle,40,Grip,TOR_AR.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Torgue,Assault Rifle,41,Underbarrel,TOR_AR.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Torgue,Assault Rifle,42,Underbarrel,TOR_AR.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Torgue,Assault Rifle,43,Underbarrel,TOR_AR.part_underbarrel_01_mirvgrenade,,Alt Fire - MIRV Grenade Launcher,,
Torgue,Assault Rifle,44,Underbarrel,TOR_AR.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Torgue,Assault Rifle,45,Underbarrel,TOR_AR.part_underbarrel_03_airstrike,,Alt Fire - Airstrike,,
Torgue,Assault Rifle,46,Foregrip,TOR_AR.part_foregrip_02,,+Fire Rate,,
Torgue,Assault Rifle,47,Foregrip,TOR_AR.part_foregrip_03,,+Blast Radius,,
Torgue,Assault Rifle,48,Manufacturer Part,TOR_AR.part_secondary_ammo_smg,,Daedalus SMG Ammo,,
Torgue,Assault Rifle,49,Manufacturer Part,TOR_AR.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Torgue,Assault Rifle,50,Manufacturer Part,TOR_AR.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Torgue,Assault Rifle,51,Manufacturer Part,TOR_AR.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Torgue,Assault Rifle,52,Body,TOR_AR.part_body,,"No stat changes, always present",,
Torgue,Assault Rifle,54,Barrel,TOR_AR.part_barrel_02_bugbear,,"Bugbear, 1124 Damage, 78% Acc, 5.5/s FR",Rotary Gun - Scales up to +200% Damage and +200% Damage Radius based on the emptiness of the magazine,
Torgue,Assault Rifle,55,Barrel,TOR_AR.part_barrel_coldshoulder,,"Cold Shoulder, 1285 Damage, 78% Acc, 5.5/s FR",Iced Out,
Torgue,Assault Rifle,57,Foregrip,TOR_AR.part_foregrip_01_pt,,+Damage,,
Torgue,Assault Rifle,58,Barrel Accessory,TOR_AR.part_barrel_01_a,,+Damage,,
Torgue,Assault Rifle,59,Barrel Accessory,TOR_AR.part_barrel_01_b,,+Damage,,
Torgue,Assault Rifle,60,Barrel Accessory,TOR_AR.part_barrel_01_c,,+Blast Radius,,
Torgue,Assault Rifle,61,Barrel Accessory,TOR_AR.part_barrel_01_d,,+Accuracy,,
Torgue,Assault Rifle,62,Barrel Accessory,TOR_AR.part_barrel_02_a,,+Damage,,
Torgue,Assault Rifle,63,Barrel Accessory,TOR_AR.part_barrel_02_b,,+Accuracy,,
Torgue,Assault Rifle,64,Barrel Accessory,TOR_AR.part_barrel_02_c,,+Fire Rate,,
Torgue,Assault Rifle,65,Barrel Accessory,TOR_AR.part_barrel_02_d,,+Fire Rate,,
Torgue,Assault Rifle,66,Manufacturer Part,TOR_AR.part_barrel_licensed_jak,,Jakobs Ricochet,,
Torgue,Assault Rifle,67,Manufacturer Part,TOR_AR.part_barrel_licensed_ted,,"Tediore Reload, no stat changes",,
Torgue,Assault Rifle,68,Manufacturer Part,TOR_AR.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Torgue,Assault Rifle,69,Manufacturer Part,TOR_AR.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Torgue,Assault Rifle,70,Manufacturer Part,TOR_AR.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Torgue,Assault Rifle,71,Manufacturer Part,TOR_AR.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Torgue,Assault Rifle,72,Underbarrel,TOR_AR.part_underbarrel_02_shotgun,,Alt Fire - Sticky Shotgun,,
Torgue,Assault Rifle,73,Underbarrel,TOR_AR.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Torgue,Assault Rifle,74,Foregrip,TOR_AR.part_foregrip_01,,+Damage,,
Torgue,Assault Rifle,75,Foregrip,TOR_AR.part_foregrip_03_pt,,+Blast Radius,,
Torgue,Assault Rifle,76,Foregrip,TOR_AR.part_foregrip_02_pt,,+Fire Rate,,
Torgue,Assault Rifle,77,Barrel,TOR_AR.part_barrel_potatothrower,,"Potato Thrower IV, 580 Damage, 75% Acc, 5.5/s FR",Spud Gun,
Torgue,Pistol,2,Body,TOR_PS.part_body,,"No stat changes, always present",,
Torgue,Pistol,3,Body Accessory,TOR_PS.part_body_a,,-Reload Speed,,
Torgue,Pistol,4,Body Accessory,TOR_PS.part_body_b,,+Damage,,
Torgue,Pistol,5,Body Accessory,TOR_PS.part_body_c,,+Accuracy,,
Torgue,Pistol,6,Body Accessory,TOR_PS.part_body_d,,No Stat Changes,,
Torgue,Pistol,7,Barrel,TOR_PS.part_barrel_01,,"Kitty, 1785 DMG, 64% Acc, 2.5/s FR",,
Torgue,Pistol,8,Barrel,TOR_PS.part_barrel_02,,"Lotus, 2231 DMG, 65% Acc, 1.8/s FR",,
Torgue,Pistol,9,Manufacturer Part,TOR_PS.part_shield_default,,Hyperion Shield,,
Torgue,Pistol,10,Manufacturer Part,TOR_PS.part_shield_ricochet,,Hyperion Ricochet Shield,,
Torgue,Pistol,11,Manufacturer Part,TOR_PS.part_shield_ammo,,Hyperion Absorb Shield,,
Torgue,Pistol,12,Manufacturer Part,TOR_PS.part_shield_amp,,Hyperion Amp Shield,,
Torgue,Pistol,13,Magazine,TOR_PS.part_mag_01,,"1.8s Reload, 6 Shots",,
Torgue,Pistol,14,Magazine,TOR_PS.part_mag_02,,"2.3s Reload, 8 Shots",,
Torgue,Pistol,15,Magazine,TOR_PS.part_mag_04_cov,,"3.5s Reload, 8 Shots CoV Magazine",,
Torgue,Pistol,16,Magazine,TOR_PS.part_mag_05_borg,,"2.8s Reload, 10 Shots, Ripper Magazine",,
Torgue,Pistol,17,Stat Modifier,TOR_PS.part_mag_ted_thrown_01,,2.0s Reload,,
Torgue,Pistol,18,Stat Modifier,TOR_PS.part_mag_ted_thrown_02,,2.0s Reload,,
Torgue,Pistol,19,Stat Modifier,TOR_PS.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Torgue,Pistol,20,Stat Modifier,TOR_PS.part_mag_ted_thrown_05_bor,,3.0s Reload,,
Torgue,Pistol,21,Scope,TOR_PS.part_scope_ironsight,,ADS,,
Torgue,Pistol,22,Scope,TOR_PS.part_scope_01_lens_01,,ADS,,
Torgue,Pistol,23,Scope,TOR_PS.part_scope_01_lens_02,,ADS +Zoom,,
Torgue,Pistol,24,Scope,TOR_PS.part_scope_02_lens_01,,ADS ++Zoom,,
Torgue,Pistol,25,Scope,TOR_PS.part_scope_02_lens_02,,ADS +++Zoom,,
Torgue,Pistol,26,Scope Accessory,TOR_PS.part_scope_acc_s01_l01_a,,+Damage,"Mag Counter, Compass",
Torgue,Pistol,27,Scope Accessory,TOR_PS.part_scope_acc_s01_l01_b,,-Reload Speed,Scope Hood,
Torgue,Pistol,28,Scope Accessory,TOR_PS.part_scope_acc_s02_l01_a,,No Stat Changes,Mag/Ammo Counter,
Torgue,Pistol,29,Scope Accessory,TOR_PS.part_scope_acc_s02_l01_b,,+Blast Radius,Compass,
Torgue,Pistol,30,Scope Accessory,TOR_PS.part_scope_acc_s01_l02_a,,+Damage,Mag/Ammo Counter,
Torgue,Pistol,31,Scope Accessory,TOR_PS.part_scope_acc_s01_l02_b,,-Reload Speed,"Compass, Scope Hood",
Torgue,Pistol,32,Scope Accessory,TOR_PS.part_scope_acc_s02_l02_a,,No Stat Changes,"Ammo Counter, Compass",
Torgue,Pistol,33,Scope Accessory,TOR_PS.part_scope_acc_s02_l02_b,,+Blast Radius,Bullet Drop Gauge,
Torgue,Pistol,34,Grip,TOR_PS.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Torgue,Pistol,35,Grip,TOR_PS.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Torgue,Pistol,36,Grip,TOR_PS.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Torgue,Pistol,37,Grip,TOR_PS.part_grip_01,,+Damage,,
Torgue,Pistol,38,Grip,TOR_PS.part_grip_02,,+Fire Rate,,
Torgue,Pistol,39,Grip,TOR_PS.part_grip_03,,-Reload Speed,,
Torgue,Pistol,40,Grip,TOR_PS.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Torgue,Pistol,41,Underbarrel,TOR_PS.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Torgue,Pistol,42,Underbarrel,TOR_PS.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Torgue,Pistol,43,Underbarrel,TOR_PS.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Torgue,Pistol,44,Underbarrel,TOR_PS.part_underbarrel_01_rockets,,Alt Fire - Magnum Rockets,,
Torgue,Pistol,45,Underbarrel,TOR_PS.part_underbarrel_03_cleaver,,Alt Fire - Turbine Cleaver,,
Torgue,Pistol,46,Foregrip,TOR_PS.part_foregrip_02,,+Fire Rate,Adding foregrip to tediore guns enables torgue gyrojets,
Torgue,Pistol,47,Foregrip,TOR_PS.part_foregrip_03,,+Blast Radius,,
Torgue,Pistol,48,Manufacturer Part,TOR_PS.part_secondary_ammo_smg,,Daedalus SMG Ammo,,
Torgue,Pistol,49,Manufacturer Part,TOR_PS.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Torgue,Pistol,50,Manufacturer Part,TOR_PS.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Torgue,Pistol,51,Manufacturer Part,TOR_PS.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Torgue,Pistol,52,Barrel,TOR_PS.part_barrel_02_queensrest,,"Queen's Rest, 2231 DMG, 65% Acc, 2.6/s FR","Royal Armory - Fires high-speed rounds, and damaging enemies has a 50% Chance to spawn a Homing Sticky Projectile",
Torgue,Pistol,54,Barrel,TOR_PS.part_barrel_01_roach,,"Roach, 1338 DMG, 64% Acc, 2.2/s FR","Flesh Eaters - Shoots eggs that hatch flying roaches when attached to flesh, living or dead",
Torgue,Pistol,60,Barrel Accessory,TOR_PS.part_barrel_01_a,,+Damage,,
Torgue,Pistol,61,Barrel Accessory,TOR_PS.part_barrel_01_b,,+Damage,,
Torgue,Pistol,62,Barrel Accessory,TOR_PS.part_barrel_01_c,,+Blast Radius,,
Torgue,Pistol,63,Barrel Accessory,TOR_PS.part_barrel_01_d,,+Accuracy,,
Torgue,Pistol,64,Barrel Accessory,TOR_PS.part_barrel_02_a,,+Damage,,
Torgue,Pistol,65,Barrel Accessory,TOR_PS.part_barrel_02_b,,+Accuracy,,
Torgue,Pistol,66,Barrel Accessory,TOR_PS.part_barrel_02_c,,+DPS with no visual stat change,,
Torgue,Pistol,67,Barrel Accessory,TOR_PS.part_barrel_02_d,,+DPS with no visual stat change,,
Torgue,Pistol,68,Manufacturer Part,TOR_PS.part_barrel_licensed_jak,,Jakobs Ricochet,,
Torgue,Pistol,69,Manufacturer Part,TOR_PS.part_barrel_licensed_ted,,"Tediore Reload, no stat changes",,
Torgue,Pistol,70,Manufacturer Part,TOR_PS.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Torgue,Pistol,71,Manufacturer Part,TOR_PS.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Torgue,Pistol,72,Manufacturer Part,TOR_PS.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Torgue,Pistol,73,Manufacturer Part,TOR_PS.part_barrel_licensed_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Torgue,Pistol,74,Underbarrel,TOR_PS.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Torgue,Pistol,75,Underbarrel,TOR_PS.part_underbarrel_02_blowback,,Alt Fire - Exhaust Blast,,
Torgue,Pistol,76,Foregrip,TOR_PS.part_foregrip_01,,+Damage,,
Torgue,Shotgun,2,Body,TOR_SG.part_body,,"No stat changes, always present",,
Torgue,Shotgun,3,Body Accessory,TOR_SG.part_body_a,,-Reload Speed,,
Torgue,Shotgun,4,Body Accessory,TOR_SG.part_body_b,,+Damage,,
Torgue,Shotgun,5,Body Accessory,TOR_SG.part_body_c,,+Accuracy,,
Torgue,Shotgun,6,Body Accessory,TOR_SG.part_body_d,,No Stat Changes,,
Torgue,Shotgun,7,Barrel,TOR_SG.part_barrel_01,,"Rider, 1485 x 4 DMG, 67% Acc, 1.2/s FR - 2 Shot",,
Torgue,Shotgun,8,Barrel,TOR_SG.part_barrel_02,,"Crank, 1673 x 4 DMG, 70% Acc, 1.0/s FR - 2 Shot",,
Torgue,Shotgun,9,Manufacturer Part,TOR_SG.part_shield_default,,Hyperion Shield,,
Torgue,Shotgun,10,Manufacturer Part,TOR_SG.part_shield_ricochet,,Hyperion Ricochet Shield,,
Torgue,Shotgun,11,Manufacturer Part,TOR_SG.part_shield_ammo,,Hyperion Absorb Shield,,
Torgue,Shotgun,12,Manufacturer Part,TOR_SG.part_shield_amp,,Hyperion Amp Shield,,
Torgue,Shotgun,13,Magazine,TOR_SG.part_mag_05_borg,,"2.4s Reload, 10 Shots",,
Torgue,Shotgun,14,Magazine,TOR_SG.part_mag_04_cov,,"3.3s Reload, 8 Shots",,
Torgue,Shotgun,15,Magazine,TOR_SG.part_mag_01,,"2.0s Reload, 8 Shots",,
Torgue,Shotgun,16,Magazine,TOR_SG.part_mag_02,,"1.2s Reload, 12 Shots",,
Torgue,Shotgun,17,Stat Modifier,TOR_SG.part_mag_ted_thrown_01,,2.0s Reload,,
Torgue,Shotgun,18,Stat Modifier,TOR_SG.part_mag_ted_thrown_02,,2.0s Reload,,
Torgue,Shotgun,19,Stat Modifier,TOR_SG.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Torgue,Shotgun,20,Stat Modifier,TOR_SG.part_mag_ted_thrown_05_bor,,3.0s Reload,,
Torgue,Shotgun,21,Scope,TOR_SG.part_scope_ironsight,,ADS,,
Torgue,Shotgun,22,Scope,TOR_SG.part_scope_01_lens_01,,ADS,,
Torgue,Shotgun,23,Scope,TOR_SG.part_scope_01_lens_02,,ADS +Zoom,,
Torgue,Shotgun,24,Scope,TOR_SG.part_scope_02_lens_01,,ADS +Zoom,,
Torgue,Shotgun,25,Scope,TOR_SG.part_scope_02_lens_02,,ADS +Zoom,,
Torgue,Shotgun,26,Scope Accessory,TOR_SG.part_scope_acc_s01_l01_a,,+Damage,HUD Elements,
Torgue,Shotgun,27,Scope Accessory,TOR_SG.part_scope_acc_s01_l01_b,,-Reload Speed,Mag/Ammo Counter,
Torgue,Shotgun,28,Scope Accessory,TOR_SG.part_scope_acc_s02_l01_a,,No Stat Changes,HUD Elements,
Torgue,Shotgun,29,Scope Accessory,TOR_SG.part_scope_acc_s02_l01_b,,+Blast Radius,Bullet Drop Gauge,
Torgue,Shotgun,30,Scope Accessory,TOR_SG.part_scope_acc_s01_l02_a,,+Damage,HUD Elements,
Torgue,Shotgun,31,Scope Accessory,TOR_SG.part_scope_acc_s01_l02_b,,-Reload Speed,Mag/Ammo Counter,
Torgue,Shotgun,32,Scope Accessory,TOR_SG.part_scope_acc_s02_l02_a,,No Stat Changes,Bullet Drop Gauge,
Torgue,Shotgun,33,Scope Accessory,TOR_SG.part_scope_acc_s02_l02_b,,+Blast Radius,"Mag Counter, Distance",
Torgue,Shotgun,34,Grip,TOR_SG.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Torgue,Shotgun,35,Grip,TOR_SG.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Torgue,Shotgun,36,Grip,TOR_SG.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Torgue,Shotgun,37,Grip,TOR_SG.part_grip_01,,+Damage,,
Torgue,Shotgun,38,Grip,TOR_SG.part_grip_02,,+Fire Rate,,
Torgue,Shotgun,39,Grip,TOR_SG.part_grip_03,,-Reload Speed,,
Torgue,Shotgun,40,Grip,TOR_SG.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Torgue,Shotgun,41,Underbarrel,TOR_SG.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Torgue,Shotgun,42,Underbarrel,TOR_SG.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Torgue,Shotgun,43,Underbarrel,TOR_SG.part_underbarrel_01_seeker_missiles,,Alt Fire - Seeker Missles,,
Torgue,Shotgun,44,Underbarrel,TOR_SG.part_underbarrel_03_bounce_grenade,,Alt Fire - Rolling Thunder Grenades,,
Torgue,Shotgun,45,Underbarrel,TOR_SG.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Torgue,Shotgun,46,Foregrip,TOR_SG.part_foregrip_02,,+Fire Rate,,
Torgue,Shotgun,47,Foregrip,TOR_SG.part_foregrip_03,,+Blast Radius,,
Torgue,Shotgun,48,Foregrip,TOR_SG.part_foregrip_01,,+Damage,,
Torgue,Shotgun,49,Underbarrel,TOR_SG.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Torgue,Shotgun,50,Underbarrel,TOR_SG.part_underbarrel_02_flameblast,,Alt Fire - Flame Blast,,
Torgue,Shotgun,51,Manufacturer Part,TOR_SG.part_secondary_ammo_smg,,Daedalus SMG Ammo,,
Torgue,Shotgun,52,Manufacturer Part,TOR_SG.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Torgue,Shotgun,53,Manufacturer Part,TOR_SG.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Torgue,Shotgun,54,Manufacturer Part,TOR_SG.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Torgue,Shotgun,56,Barrel,TOR_SG.part_barrel_02_leadballoon,,"Lead Balloon, 1255 x 3 DMG, 70% Acc, 1.8/s FR - 2 Shot",Lightweight - Projectiles float upward and spawn child Projectiles upon exploding,
Torgue,Shotgun,58,Barrel,TOR_SG.part_barrel_01_linebacker,,"Linebacker, 781 x 4 DMG, 67% Acc, 1.0/s FR",Full Coverage - Bouncing Projectiles increase Damage by 25% and Damage Radius by 35% per bounce,
Torgue,Shotgun,61,Barrel Accessory,TOR_SG.part_barrel_01_a,,+Damage,,
Torgue,Shotgun,62,Barrel Accessory,TOR_SG.part_barrel_01_b,,+Damage,,
Torgue,Shotgun,63,Barrel Accessory,TOR_SG.part_barrel_01_c,,+Blast Radius,,
Torgue,Shotgun,64,Barrel Accessory,TOR_SG.part_barrel_01_d,,+Accuracy,,
Torgue,Shotgun,65,Barrel Accessory,TOR_SG.part_barrel_02_a,,+Damage,,
Torgue,Shotgun,66,Barrel Accessory,TOR_SG.part_barrel_02_b,,+Accuracy,,
Torgue,Shotgun,67,Barrel Accessory,TOR_SG.part_barrel_02_c,,+DPS with no visual stat change,,
Torgue,Shotgun,68,Barrel Accessory,TOR_SG.part_barrel_02_d,,+DPS with no visual stat change,,
Torgue,Shotgun,69,Manufacturer Part,TOR_SG.part_barrel_licensed_jak,,Jakobs Ricochet,,
Torgue,Shotgun,70,Manufacturer Part,TOR_SG.part_barrel_licensed_ted,,"Tediore Reload, no stat changes",,
Torgue,Shotgun,71,Manufacturer Part,TOR_SG.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Torgue,Shotgun,72,Manufacturer Part,TOR_SG.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Torgue,Shotgun,73,Manufacturer Part,TOR_SG.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
